time,pace,bass,drum,vocal,other,loudness_momentary,loudness_short_term,section
19.40,9.84,0.0,0.112,0.705,0.462,-13.72,-13.48,2
19.45,9.89,0.0,0.109,0.661,0.456,-14.19,-13.59,2
19.50,9.55,0.0,0.105,0.662,0.435,-14.19,-13.59,2
19.55,9.58,0.0,0.098,0.727,0.458,-14.19,-13.59,2
19.60,9.61,0.0,0.085,0.725,0.467,-14.5,-13.63,2
19.65,9.65,0.0,0.089,0.718,0.467,-14.15,-13.64,2
19.70,9.79,0.0,0.112,0.702,0.457,-14.15,-13.64,2
19.75,9.62,0.0,0.176,0.695,0.447,-14.15,-13.64,2
19.80,9.52,0.0,0.162,0.659,0.438,-14.65,-13.81,2
19.85,9.72,0.0,0.141,0.606,0.427,-14.92,-14.07,2
19.90,9.9,0.0,0.126,0.593,0.437,-14.92,-14.07,2
19.95,9.79,0.0,0.131,0.591,0.442,-16.21,-14.3,2
20.00,9.74,0.0,0.13,0.563,0.425,-16.21,-14.3,2
20.05,10.1,0.0,0.124,0.554,0.416,-16.21,-14.3,2
20.10,9.8,0.0,0.115,0.544,0.39,-18.7,-14.58,2
20.15,11.06,0.0,0.129,0.648,0.419,-18.74,-14.71,2
20.20,10.38,0.0,0.144,0.721,0.462,-18.74,-14.71,2
20.25,11.76,0.0,0.124,0.724,0.462,-18.74,-14.71,2
20.30,11.04,0.0,0.115,0.7,0.444,-16.46,-14.69,2
20.35,11.69,0.0,0.131,0.711,0.442,-15.26,-14.75,2
20.40,10.87,0.0,0.147,0.752,0.441,-15.26,-14.75,2
20.45,10.8,0.0,0.136,0.748,0.447,-13.7,-14.72,2
20.50,10.73,0.0,0.097,0.739,0.431,-13.7,-14.72,2
20.55,10.27,0.0,0.112,0.742,0.434,-13.7,-14.72,2
20.60,10.19,0.0,0.126,0.735,0.452,-13.46,-14.78,2
20.65,10.03,0.0,0.135,0.719,0.449,-13.81,-14.85,2
20.70,10.22,0.0,0.117,0.732,0.438,-13.81,-14.85,2
20.75,9.97,0.0,0.107,0.734,0.434,-13.81,-14.85,2
20.80,10.3,0.0,0.108,0.741,0.422,-13.77,-14.8,2
20.85,10.24,0.0,0.102,0.742,0.453,-13.74,-14.77,2
20.90,10.96,0.0,0.096,0.745,0.458,-13.74,-14.77,2
20.95,10.46,0.0,0.092,0.745,0.454,-13.5,-14.74,2
21.00,10.88,0.0,0.109,0.731,0.442,-13.5,-14.74,2
21.05,10.7,0.0,0.114,0.741,0.456,-13.5,-14.74,2
21.10,11.46,0.0,0.109,0.725,0.438,-13.14,-14.63,2
21.15,11.04,0.0,0.114,0.695,0.424,-13.39,-14.58,2
21.20,11.35,0.0,0.108,0.653,0.399,-13.39,-14.58,2
21.25,10.91,0.0,0.112,0.706,0.415,-13.39,-14.58,2
21.30,11.36,0.0,0.102,0.729,0.432,-13.9,-14.47,2
21.35,11.12,0.0,0.101,0.736,0.435,-13.71,-14.29,2
21.40,11.08,0.0,0.104,0.725,0.422,-13.71,-14.29,2
21.45,11.33,0.023,0.198,0.699,0.451,-14.13,-14.28,2
21.50,11.29,0.008,0.217,0.665,0.468,-14.13,-14.28,2
21.55,11.49,0.006,0.203,0.658,0.466,-14.13,-14.28,2
21.60,11.53,0.005,0.183,0.658,0.462,-14.37,-14.38,2
21.65,11.49,0.007,0.164,0.693,0.454,-14.58,-14.42,2
21.70,11.53,0.018,0.15,0.733,0.433,-14.58,-14.42,2
21.75,11.86,0.005,0.144,0.735,0.432,-14.58,-14.42,2
21.80,11.57,0.009,0.134,0.74,0.401,-14.86,-14.42,2
21.85,11.85,0.012,0.174,0.712,0.51,-14.21,-14.32,2
21.90,11.64,0.017,0.209,0.725,0.617,-14.21,-14.32,2
21.95,11.61,0.002,0.183,0.728,0.621,-12.3,-14.05,2
22.00,11.93,0.0,0.152,0.729,0.585,-12.3,-14.05,2
22.05,11.75,0.006,0.141,0.728,0.578,-12.3,-14.05,2
22.10,11.77,0.002,0.136,0.743,0.557,-11.48,-13.9,2
22.15,11.81,0.014,0.126,0.746,0.565,-11.09,-13.83,2
22.20,12.04,0.006,0.107,0.747,0.552,-11.09,-13.83,2
22.25,11.68,0.008,0.128,0.75,0.561,-11.09,-13.83,2
22.30,11.81,0.009,0.135,0.752,0.557,-11.22,-13.79,2
22.35,11.63,0.011,0.122,0.757,0.562,-11.78,-13.71,2
22.40,11.21,0.001,0.109,0.754,0.554,-11.78,-13.71,2
22.45,11.12,0.005,0.115,0.763,0.546,-12.02,-13.56,2
22.50,11.02,0.0,0.106,0.764,0.554,-12.02,-13.56,2
22.55,11.04,0.012,0.102,0.765,0.6,-12.02,-13.56,2
22.60,10.82,0.001,0.107,0.751,0.611,-11.67,-13.4,2
22.65,11.04,0.011,0.116,0.745,0.601,-11.16,-13.3,2
22.70,10.92,0.0,0.118,0.721,0.593,-11.16,-13.3,2
22.75,11.0,0.011,0.123,0.731,0.616,-11.16,-13.3,2
22.80,10.84,0.0,0.114,0.705,0.623,-11.14,-13.17,2
22.85,10.93,0.001,0.121,0.687,0.603,-11.45,-13.07,2
22.90,10.81,0.0,0.125,0.638,0.579,-11.45,-13.07,2
22.95,10.99,0.004,0.118,0.674,0.603,-12.04,-12.94,2
23.00,10.5,0.001,0.105,0.713,0.637,-12.04,-12.94,2
23.05,10.77,0.013,0.115,0.711,0.646,-12.04,-12.94,2
23.10,10.39,0.008,0.115,0.687,0.638,-11.95,-12.71,2
23.15,10.7,0.019,0.211,0.663,0.656,-11.74,-12.57,2
23.20,10.55,0.018,0.218,0.648,0.648,-11.74,-12.57,2
23.25,10.77,0.024,0.223,0.624,0.649,-11.74,-12.57,2
23.30,10.58,0.017,0.182,0.6,0.63,-11.6,-12.56,2
23.35,10.97,0.016,0.158,0.571,0.635,-11.77,-12.54,2
23.40,10.81,0.021,0.144,0.56,0.615,-11.77,-12.54,2
23.45,10.95,0.021,0.147,0.545,0.604,-12.42,-12.56,2
23.50,10.72,0.008,0.133,0.552,0.585,-12.42,-12.56,2
23.55,11.17,0.016,0.139,0.586,0.593,-12.42,-12.56,2
23.60,11.04,0.017,0.135,0.631,0.654,-13.0,-12.52,2
23.65,11.2,0.02,0.142,0.631,0.688,-11.83,-12.31,2
23.70,10.6,0.017,0.129,0.634,0.661,-11.83,-12.31,2
23.75,11.12,0.02,0.123,0.637,0.647,-11.83,-12.31,2
23.80,10.9,0.001,0.136,0.717,0.626,-11.24,-12.2,2
23.85,10.69,0.01,0.127,0.77,0.625,-10.57,-12.11,2
23.90,10.62,0.003,0.128,0.759,0.618,-10.57,-12.11,2
23.95,10.53,0.004,0.121,0.751,0.612,-10.42,-12.06,2
24.00,10.42,0.009,0.137,0.751,0.601,-10.42,-12.06,2
24.05,10.43,0.008,0.123,0.739,0.582,-10.42,-12.06,2
24.10,10.56,0.0,0.121,0.716,0.575,-11.24,-12.06,2
24.15,10.42,0.0,0.114,0.72,0.565,-11.68,-12.0,2
24.20,10.59,0.0,0.12,0.721,0.545,-11.68,-12.0,2
24.25,10.75,0.0,0.117,0.742,0.546,-11.68,-12.0,2
24.30,10.69,0.0,0.124,0.733,0.546,-12.16,-11.92,2
24.35,10.65,0.0,0.109,0.744,0.528,-12.21,-11.9,2
24.40,10.48,0.0,0.105,0.735,0.516,-12.21,-11.9,2
24.45,10.47,0.0,0.093,0.737,0.499,-12.27,-11.87,2
24.50,10.49,0.0,0.105,0.73,0.495,-12.27,-11.87,2
24.55,10.35,0.0,0.098,0.705,0.467,-12.27,-11.87,2
24.60,10.19,0.0,0.121,0.659,0.447,-12.51,-11.82,2
24.65,10.11,0.0,0.142,0.683,0.425,-13.54,-11.84,2
24.70,9.85,0.0,0.129,0.74,0.421,-13.54,-11.84,2
24.75,10.01,0.0,0.142,0.745,0.413,-13.54,-11.84,2
24.80,9.66,0.0,0.147,0.73,0.403,-13.37,-11.78,2
24.85,9.46,0.0,0.226,0.707,0.403,-13.48,-11.81,2
24.90,9.77,0.0,0.278,0.678,0.408,-13.48,-11.81,2
24.95,9.66,0.006,0.284,0.643,0.394,-14.04,-12.0,2
25.00,9.83,0.002,0.183,0.601,0.371,-14.04,-12.0,2
25.05,9.92,0.0,0.168,0.564,0.362,-14.04,-12.0,2
25.10,9.82,0.0,0.153,0.553,0.342,-14.45,-12.16,2
25.15,10.02,0.018,0.146,0.531,0.327,-16.88,-12.32,2
25.20,9.78,0.0,0.147,0.522,0.322,-16.88,-12.32,2
25.25,9.69,0.006,0.166,0.518,0.316,-16.88,-12.32,2
25.30,9.56,0.014,0.153,0.665,0.313,-19.57,-12.42,2
25.35,9.65,0.018,0.148,0.717,0.324,-16.43,-12.42,2
25.40,9.58,0.015,0.176,0.715,0.322,-16.43,-12.42,2
25.45,9.22,0.007,0.169,0.696,0.312,-14.84,-12.46,2
25.50,9.14,0.0,0.148,0.73,0.307,-14.84,-12.46,2
25.55,9.32,0.0,0.139,0.763,0.309,-14.84,-12.46,2
25.60,9.12,0.0,0.126,0.761,0.301,-13.3,-12.53,2
25.65,9.14,0.0,0.109,0.74,0.293,-12.63,-12.64,2
25.70,9.41,0.0,0.109,0.74,0.289,-12.63,-12.64,2
25.75,9.23,0.0,0.115,0.739,0.293,-12.63,-12.64,2
25.80,9.39,0.0,0.122,0.731,0.283,-13.22,-12.72,2
25.85,9.26,0.0,0.114,0.749,0.281,-13.42,-12.73,2
25.90,9.4,0.002,0.109,0.746,0.275,-13.42,-12.73,2
25.95,9.48,0.0,0.115,0.748,0.26,-13.46,-12.72,2
26.00,9.6,0.0,0.11,0.747,0.276,-13.46,-12.72,2
26.05,9.3,0.0,0.112,0.754,0.262,-13.07,-12.8,2
26.10,9.52,0.0,0.097,0.761,0.26,-13.07,-12.8,2
26.15,9.66,0.018,0.103,0.739,0.24,-12.92,-12.9,2
26.20,9.37,0.0,0.125,0.744,0.248,-12.92,-12.9,2
26.25,9.38,0.0,0.113,0.722,0.22,-12.92,-12.9,2
26.30,9.33,0.0,0.114,0.667,0.203,-12.77,-12.91,2
26.35,9.23,0.0,0.083,0.632,0.157,-13.88,-13.0,2
26.40,8.79,0.0,0.085,0.743,0.163,-13.88,-13.0,2
26.45,8.96,0.0,0.085,0.759,0.151,-13.42,-12.93,2
26.50,8.97,0.0,0.068,0.759,0.151,-13.42,-12.93,2
26.55,8.82,0.0,0.074,0.732,0.135,-13.63,-12.97,2
26.60,8.65,0.0,0.091,0.658,0.14,-13.63,-12.97,2
26.65,8.64,0.0,0.071,0.604,0.113,-14.94,-13.31,2
26.70,8.54,0.0,0.055,0.553,0.107,-14.94,-13.31,2
26.75,8.71,0.002,0.042,0.528,0.104,-14.94,-13.31,2
26.80,8.7,0.0,0.037,0.509,0.117,-15.4,-13.58,2
26.85,8.84,0.005,0.031,0.48,0.11,-19.78,-13.91,2
26.90,8.81,0.0,0.071,0.451,0.094,-19.78,-13.91,2
26.95,9.02,0.0,0.076,0.424,0.084,-29.78,-14.15,2
27.00,9.0,0.0,0.455,0.507,0.11,-29.78,-14.15,2
27.05,9.27,0.0,0.579,0.601,0.112,-18.05,-14.12,2
27.10,9.0,0.0,0.664,0.616,0.112,-18.05,-14.12,2
27.15,9.16,0.0,0.618,0.603,0.107,-14.06,-13.97,2
27.20,8.65,0.0,0.646,0.595,0.101,-14.06,-13.97,2
27.25,8.58,0.0,0.601,0.574,0.073,-14.06,-13.97,2
27.30,8.72,0.0,0.606,0.575,0.057,-12.3,-13.94,2
27.35,9.5,0.0,0.57,0.539,0.051,-11.08,-13.89,2
27.40,11.33,0.0,0.661,0.53,0.046,-11.08,-13.89,2
27.45,15.45,0.25,0.866,0.486,0.04,-8.88,-13.18,2
27.50,17.97,0.452,0.888,0.433,0.028,-8.88,-13.18,3
27.55,18.63,0.633,0.856,0.38,0.026,-7.13,-12.34,3
27.60,18.54,0.69,0.804,0.348,0.027,-7.13,-12.34,3
27.65,18.54,0.712,0.73,0.297,0.018,-6.61,-11.97,3
27.70,18.43,0.745,0.682,0.284,0.029,-6.61,-11.97,3
27.75,18.62,0.76,0.612,0.258,0.006,-6.61,-11.97,3
27.80,18.52,0.75,0.556,0.236,0.029,-6.53,-11.92,3
27.85,18.57,0.715,0.52,0.295,0.0,-7.74,-11.9,3
27.90,18.38,0.64,0.599,0.397,0.02,-7.74,-11.9,3
27.95,18.28,0.568,0.518,0.446,0.006,-10.16,-11.81,3
28.00,18.39,0.433,0.459,0.404,0.01,-10.16,-11.81,3
28.05,18.26,0.204,0.321,0.347,0.0,-12.78,-11.82,3
28.10,17.88,0.066,0.303,0.215,0.0,-12.78,-11.82,3
28.15,18.26,0.039,0.183,0.081,0.0,-15.32,-11.84,3
28.20,18.44,0.016,0.02,0.0,0.0,-15.32,-11.84,3
28.25,18.49,0.008,0.103,0.0,0.0,-15.32,-11.84,3
28.30,18.72,0.641,0.797,0.027,0.028,-17.8,-11.85,3
28.35,18.68,0.773,0.804,0.01,0.03,-10.79,-11.3,3
28.40,18.86,0.799,0.677,0.012,0.046,-10.79,-11.3,3
28.45,18.53,0.824,0.583,0.001,0.033,-9.1,-11.09,3
28.50,18.53,0.857,0.563,0.0,0.0,-9.1,-11.09,3
28.55,18.54,0.851,0.669,0.0,0.0,-7.57,-10.83,3
28.60,18.47,0.851,0.51,0.034,0.0,-7.57,-10.83,3
28.65,18.68,0.836,0.456,0.082,0.012,-6.38,-10.52,3
28.70,18.5,0.821,0.536,0.069,0.007,-6.38,-10.52,3
28.75,18.6,0.807,0.615,0.083,0.004,-6.38,-10.52,3
28.80,18.72,0.804,0.633,0.085,0.022,-7.19,-10.31,3
28.85,18.58,0.811,0.582,0.086,0.014,-7.09,-10.1,3
28.90,18.47,0.816,0.598,0.083,0.0,-7.09,-10.1,3
28.95,18.67,0.812,0.809,0.055,0.022,-6.69,-9.78,3
29.00,18.48,0.792,0.809,0.018,0.002,-6.69,-9.78,3
29.05,18.29,0.782,0.749,0.001,0.0,-6.59,-9.53,3
29.10,18.31,0.752,0.655,0.0,0.009,-6.59,-9.53,3
29.15,18.54,0.746,0.631,0.001,0.023,-6.96,-9.46,3
29.20,18.22,0.799,0.576,0.009,0.002,-6.96,-9.46,3
29.25,18.15,0.801,0.452,0.012,0.005,-6.96,-9.46,3
29.30,18.23,0.788,0.379,0.022,0.026,-7.31,-9.38,3
29.35,17.76,0.78,0.323,0.011,0.021,-8.82,-9.31,3
29.40,17.97,0.751,0.276,0.003,0.026,-8.82,-9.31,3
29.45,18.07,0.711,0.219,0.0,0.002,-11.14,-9.37,3
29.50,18.06,0.695,0.193,0.0,0.0,-11.14,-9.37,3
29.55,17.94,0.675,0.403,0.0,0.0,-12.41,-9.39,3
29.60,18.07,0.678,0.844,0.01,0.005,-12.41,-9.39,3
29.65,17.88,0.716,0.882,0.008,0.004,-8.72,-8.89,3
29.70,17.86,0.763,0.88,0.023,0.012,-8.72,-8.89,3
29.75,17.82,0.807,0.788,0.016,0.028,-8.72,-8.89,3
29.80,17.97,0.816,0.626,0.025,0.05,-7.54,-8.64,3
29.85,17.94,0.808,0.602,0.007,0.022,-7.01,-8.52,3
29.90,17.95,0.798,0.442,0.002,0.006,-7.01,-8.52,3
29.95,17.89,0.783,0.443,0.0,0.008,-6.6,-8.41,3
30.00,17.98,0.783,0.771,0.0,0.02,-6.6,-8.41,3
30.05,17.9,0.793,0.793,0.03,0.036,-7.27,-8.18,3
30.10,18.1,0.793,0.649,0.027,0.048,-7.27,-8.18,3
30.15,17.91,0.795,0.531,0.026,0.027,-7.96,-8.16,3
30.20,18.13,0.794,0.376,0.008,0.018,-7.96,-8.16,3
30.25,18.19,0.79,0.646,0.0,0.025,-7.96,-8.16,3
30.30,18.19,0.782,0.544,0.004,0.02,-7.8,-8.1,3
30.35,18.07,0.815,0.527,0.038,0.043,-7.35,-8.01,3
30.40,18.19,0.811,0.564,0.053,0.047,-7.35,-8.01,3
30.45,18.06,0.813,0.679,0.048,0.047,-7.98,-8.07,3
30.50,17.9,0.795,0.666,0.046,0.045,-7.98,-8.07,3
30.55,18.0,0.793,0.653,0.031,0.025,-7.84,-8.27,3
30.60,17.85,0.815,0.576,0.017,0.016,-7.84,-8.27,3
30.65,17.73,0.84,0.583,0.026,0.061,-7.62,-8.27,3
30.70,17.99,0.839,0.56,0.013,0.023,-7.62,-8.27,3
30.75,17.42,0.82,0.409,0.007,0.0,-7.62,-8.27,3
30.80,17.72,0.818,0.437,0.0,0.01,-7.75,-8.21,3
30.85,17.84,0.813,0.814,0.0,0.0,-7.81,-8.08,3
30.90,17.67,0.79,0.85,0.0,0.0,-7.81,-8.08,3
30.95,17.91,0.792,0.824,0.004,0.0,-6.64,-7.82,3
31.00,17.56,0.799,0.75,0.0,0.0,-6.64,-7.82,3
31.05,17.91,0.805,0.616,0.0,0.0,-6.93,-7.72,3
31.10,17.85,0.813,0.667,0.0,0.0,-6.93,-7.72,3
31.15,17.75,0.824,0.656,0.0,0.0,-6.57,-7.54,3
31.20,17.74,0.838,0.525,0.0,0.0,-6.57,-7.54,3
31.25,17.6,0.847,0.438,0.0,0.0,-6.57,-7.54,3
31.30,17.61,0.844,0.737,0.067,0.002,-6.34,-7.34,3
31.35,17.61,0.833,0.779,0.074,0.0,-6.9,-7.42,3
31.40,17.7,0.834,0.72,0.072,0.0,-6.9,-7.42,3
31.45,17.59,0.809,0.639,0.048,0.0,-6.76,-7.43,3
31.50,17.93,0.802,0.611,0.026,0.0,-6.76,-7.43,3
31.55,17.74,0.799,0.646,0.0,0.0,-7.23,-7.49,3
31.60,17.89,0.771,0.484,0.0,0.0,-7.23,-7.49,3
31.65,17.7,0.774,0.49,0.0,0.0,-8.08,-7.59,3
31.70,17.89,0.78,0.431,0.0,0.0,-8.08,-7.59,3
31.75,17.69,0.792,0.797,0.021,0.031,-8.08,-7.59,3
31.80,18.07,0.784,0.729,0.019,0.03,-7.68,-7.48,3
31.85,17.77,0.792,0.52,0.021,0.0,-7.85,-7.53,3
31.90,18.03,0.779,0.425,0.016,0.015,-7.85,-7.53,3
31.95,17.91,0.784,0.625,0.043,0.005,-7.86,-7.66,3
32.00,18.1,0.773,0.633,0.264,0.025,-7.86,-7.66,3
32.05,17.65,0.794,0.497,0.529,0.076,-7.48,-7.72,3
32.10,17.8,0.803,0.417,0.622,0.091,-7.48,-7.72,3
32.15,17.85,0.81,0.638,0.596,0.077,-7.48,-7.72,3
32.20,17.65,0.812,0.672,0.592,0.094,-8.19,-7.65,3
32.25,17.56,0.788,0.622,0.56,0.095,-8.19,-7.65,3
32.30,18.13,0.781,0.521,0.594,0.095,-7.88,-7.61,3
32.35,17.95,0.761,0.79,0.664,0.108,-7.28,-7.47,3
32.40,18.22,0.738,0.862,0.677,0.118,-7.28,-7.47,3
32.45,17.8,0.726,0.839,0.681,0.116,-6.21,-7.2,3
32.50,17.91,0.74,0.783,0.678,0.133,-6.21,-7.2,3
32.55,18.06,0.746,0.658,0.69,0.132,-6.35,-7.1,3
32.60,18.36,0.748,0.629,0.682,0.147,-6.35,-7.1,3
32.65,18.1,0.668,0.569,0.723,0.147,-6.35,-7.1,3
32.70,18.39,0.488,0.548,0.709,0.159,-6.38,-7.3,3
32.75,18.29,0.354,0.534,0.738,0.157,-6.38,-7.3,3
32.80,18.43,0.224,0.724,0.696,0.173,-7.09,-7.41,3
32.85,18.3,0.118,0.674,0.726,0.154,-8.26,-7.35,3
32.90,18.33,0.093,0.5,0.703,0.159,-8.26,-7.35,3
32.95,17.97,0.085,0.473,0.706,0.155,-8.86,-7.37,3
33.00,18.19,0.109,0.831,0.69,0.165,-8.86,-7.37,3
33.05,18.2,0.108,0.884,0.707,0.151,-7.58,-7.34,3
33.10,18.31,0.086,0.886,0.718,0.157,-7.58,-7.34,3
33.15,18.21,0.086,0.791,0.713,0.171,-7.58,-7.34,3
33.20,18.22,0.064,0.596,0.701,0.167,-6.92,-7.28,3
33.25,17.98,0.052,0.584,0.69,0.171,-6.92,-7.28,3
33.30,18.15,0.039,0.508,0.687,0.173,-7.42,-7.31,3
33.35,17.92,0.005,0.44,0.7,0.172,-7.38,-7.37,3
33.40,18.23,0.0,0.47,0.714,0.179,-7.38,-7.37,3
33.45,18.17,0.416,0.768,0.671,0.181,-7.8,-7.32,3
33.50,18.32,0.702,0.74,0.652,0.2,-7.8,-7.32,3
33.55,18.38,0.729,0.593,0.646,0.201,-7.99,-7.29,3
33.60,18.32,0.696,0.542,0.666,0.201,-7.99,-7.29,3
33.65,18.1,0.669,0.665,0.637,0.18,-7.99,-7.29,3
33.70,18.32,0.674,0.658,0.641,0.173,-6.7,-7.18,3
33.75,18.44,0.707,0.545,0.631,0.164,-6.7,-7.18,3
33.80,18.25,0.728,0.489,0.635,0.164,-5.89,-7.1,3
33.85,18.23,0.718,0.686,0.63,0.17,-5.94,-7.05,3
33.90,18.34,0.718,0.714,0.627,0.173,-5.94,-7.05,3
33.95,18.33,0.711,0.612,0.598,0.177,-5.63,-7.12,3
34.00,18.58,0.72,0.533,0.601,0.176,-5.63,-7.12,3
34.05,18.5,0.688,0.569,0.592,0.172,-5.94,-7.03,3
34.10,18.61,0.693,0.669,0.559,0.169,-5.94,-7.03,3
34.15,17.93,0.689,0.575,0.533,0.155,-5.94,-7.03,3
34.20,18.09,0.698,0.536,0.518,0.148,-5.95,-7.0,3
34.25,17.47,0.692,0.539,0.507,0.166,-5.95,-7.0,3
34.30,17.75,0.67,0.833,0.448,0.151,-5.92,-6.98,3
34.35,18.11,0.671,0.866,0.425,0.13,-5.34,-6.86,3
34.40,18.6,0.726,0.85,0.395,0.118,-5.34,-6.86,3
34.45,18.3,0.748,0.792,0.377,0.114,-5.33,-6.79,3
34.50,18.57,0.765,0.732,0.346,0.114,-5.33,-6.79,3
34.55,18.44,0.773,0.687,0.32,0.111,-5.73,-6.78,3
34.60,18.3,0.776,0.61,0.281,0.089,-5.73,-6.78,3
34.65,18.19,0.749,0.594,0.256,0.096,-5.73,-6.78,3
34.70,18.55,0.723,0.563,0.254,0.066,-6.51,-6.79,3
34.75,18.3,0.64,0.72,0.32,0.083,-6.51,-6.79,3
34.80,18.5,0.524,0.716,0.358,0.083,-8.47,-6.94,3
34.85,18.54,0.4,0.604,0.313,0.07,-10.4,-7.0,3
34.90,18.43,0.188,0.518,0.283,0.035,-10.4,-7.0,3
34.95,18.28,0.049,0.635,0.199,0.031,-12.19,-7.07,3
35.00,18.47,0.0,0.62,0.14,0.009,-12.19,-7.07,3
35.05,18.25,0.0,0.494,0.098,0.017,-14.02,-7.19,3
35.10,18.4,0.0,0.458,0.087,0.0,-14.02,-7.19,3
35.15,18.39,0.553,0.767,0.085,0.081,-14.02,-7.19,3
35.20,18.35,0.745,0.803,0.073,0.081,-11.35,-7.18,3
35.25,18.35,0.785,0.674,0.054,0.07,-11.35,-7.18,3
35.30,18.3,0.808,0.566,0.041,0.07,-9.61,-7.16,3
35.35,18.24,0.842,0.553,0.03,0.024,-8.28,-7.19,3
35.40,18.34,0.828,0.692,0.02,0.042,-8.28,-7.19,3
35.45,18.28,0.84,0.553,0.038,0.033,-7.12,-7.33,3
35.50,18.3,0.844,0.44,0.102,0.077,-7.12,-7.33,3
35.55,18.31,0.82,0.466,0.098,0.069,-7.15,-7.3,3
35.60,18.4,0.801,0.629,0.098,0.054,-7.15,-7.3,3
35.65,18.26,0.807,0.632,0.089,0.061,-7.15,-7.3,3
35.70,18.31,0.815,0.626,0.085,0.042,-7.12,-7.27,3
35.75,18.19,0.811,0.577,0.086,0.025,-7.12,-7.27,3
35.80,18.25,0.816,0.793,0.075,0.044,-7.34,-7.22,3
35.85,18.23,0.777,0.826,0.065,0.026,-6.33,-7.07,3
35.90,18.29,0.762,0.815,0.065,0.021,-6.33,-7.07,3
35.95,18.21,0.747,0.736,0.047,0.038,-6.8,-7.06,3
36.00,18.21,0.721,0.681,0.039,0.045,-6.8,-7.06,3
36.05,18.16,0.795,0.65,0.025,0.024,-7.11,-7.21,3
36.10,18.04,0.811,0.507,0.03,0.028,-7.11,-7.21,3
36.15,18.05,0.799,0.413,0.037,0.041,-7.11,-7.21,3
36.20,18.22,0.79,0.331,0.031,0.039,-7.42,-7.29,3
36.25,18.24,0.742,0.282,0.02,0.04,-7.42,-7.29,3
36.30,18.14,0.71,0.219,0.006,0.029,-10.06,-7.33,3
36.35,18.12,0.677,0.197,0.007,0.022,-11.24,-7.39,3
36.40,18.17,0.658,0.234,0.001,0.011,-11.24,-7.39,3
36.45,18.2,0.652,0.827,0.019,0.033,-10.34,-7.43,3
36.50,18.12,0.692,0.878,0.01,0.026,-10.34,-7.43,3
36.55,18.09,0.765,0.891,0.018,0.025,-7.68,-7.25,3
36.60,18.09,0.798,0.805,0.017,0.035,-7.68,-7.25,3
36.65,18.22,0.799,0.625,0.018,0.04,-7.68,-7.25,3
36.70,18.09,0.806,0.595,0.002,0.017,-7.29,-7.41,3
36.75,18.14,0.796,0.441,0.003,0.001,-7.29,-7.41,3
36.80,18.06,0.794,0.438,0.0,0.012,-6.79,-7.54,3
36.85,18.17,0.788,0.696,0.0,0.006,-6.59,-7.55,3
36.90,18.09,0.795,0.794,0.018,0.043,-6.59,-7.55,3
36.95,18.1,0.802,0.691,0.006,0.045,-8.03,-7.62,3
37.00,18.17,0.806,0.527,0.015,0.044,-8.03,-7.62,3
37.05,18.17,0.794,0.387,0.004,0.026,-8.02,-7.73,3
37.10,18.05,0.789,0.649,0.004,0.029,-8.02,-7.73,3
37.15,18.22,0.785,0.62,0.007,0.021,-8.02,-7.73,3
37.20,18.14,0.821,0.641,0.013,0.049,-7.81,-7.84,3
37.25,18.18,0.822,0.65,0.007,0.036,-7.81,-7.84,3
37.30,17.95,0.792,0.818,0.018,0.031,-8.05,-7.89,3
37.35,18.07,0.736,0.873,0.008,0.027,-6.86,-7.92,3
37.40,17.83,0.739,0.844,0.004,0.018,-6.86,-7.92,3
37.45,17.99,0.746,0.764,0.0,0.018,-6.61,-8.0,3
37.50,17.64,0.814,0.641,0.0,0.053,-6.61,-8.0,3
37.55,17.74,0.832,0.593,0.0,0.049,-6.31,-7.96,3
37.60,17.55,0.819,0.426,0.0,0.025,-6.31,-7.96,3
37.65,17.94,0.82,0.423,0.0,0.022,-6.31,-7.96,3
37.70,17.48,0.829,0.55,0.0,0.0,-6.66,-7.92,3
37.75,18.07,0.817,0.827,0.0,0.0,-6.66,-7.92,3
37.80,17.78,0.796,0.821,0.0,0.0,-7.01,-7.72,3
37.85,17.77,0.792,0.757,0.0,0.0,-6.67,-7.57,3
37.90,17.74,0.787,0.655,0.0,0.0,-6.67,-7.57,3
37.95,17.79,0.807,0.714,0.0,0.023,-6.81,-7.46,3
38.00,17.62,0.828,0.716,0.0,0.001,-6.81,-7.46,3
38.05,17.81,0.832,0.546,0.0,0.008,-6.42,-7.29,3
38.10,17.74,0.852,0.486,0.0,0.003,-6.42,-7.29,3
38.15,17.82,0.839,0.773,0.009,0.028,-6.42,-7.29,3
38.20,17.7,0.834,0.817,0.016,0.028,-6.68,-7.26,3
38.25,17.77,0.828,0.739,0.021,0.025,-6.68,-7.26,3
38.30,17.75,0.807,0.674,0.014,0.025,-6.82,-7.25,3
38.35,17.57,0.805,0.623,0.002,0.017,-7.03,-7.3,3
38.40,17.76,0.802,0.654,0.0,0.026,-7.03,-7.3,3
38.45,17.73,0.782,0.529,0.0,0.0,-7.62,-7.36,3
38.50,17.83,0.793,0.5,0.0,0.006,-7.62,-7.36,3
38.55,17.73,0.786,0.406,0.0,0.0,-8.44,-7.42,3
38.60,17.82,0.81,0.814,0.004,0.098,-8.44,-7.42,3
38.65,17.77,0.799,0.797,0.008,0.108,-7.84,-7.34,3
38.70,17.7,0.803,0.561,0.008,0.081,-7.84,-7.34,3
